id_viaje,vehiculo_id,tipo_vehiculo,fecha,mes,hora_salida,hora_llegada_real,hora_llegada_estimada,distancia_km,numero_entregas,combustible_litros,estado_viaje,tiempo_entrega_horas,tiempo_estimado_horas,diferencia_tiempo_horas,cumplimiento,costo_combustible_usd
VIAJE-6280,VH-122,Camión ligero,2025-02-23,2025-02,08:16:00,06:23:05,06:23:58,1193.89,6,389.23,Cancelado,22.12,22.13,-0.00999999999999801,A tiempo,330.85
VIAJE-6281,VH-106,Camión pesado,2025-05-03,2025-05,14:45:00,04:36:40,03:22:15,688.01,5,265.99,Retrasado,13.86,12.62,1.2400000000000002,Retrasado,226.09
VIAJE-6282,VH-110,Camión ligero,2025-03-29,2025-03,09:58:00,12:03:40,14:14:41,825.88,1,316.69,Completado,2.09,4.28,-2.1900000000000004,A tiempo,269.19
VIAJE-6283,VH-112,Furgoneta,2025-02-11,2025-02,12:25:00,03:53:13,05:36:40,730.88,2,236.63,Completado,15.47,17.19,-1.7200000000000006,A tiempo,201.14
VIAJE-6284,VH-115,Camión pesado,2025-03-13,2025-03,11:22:00,23:30:52,23:28:28,756.96,2,315.56,Retrasado,12.15,12.11,0.040000000000000924,Retrasado,268.23
VIAJE-6285,VH-110,Tráiler,2025-06-07,2025-06,13:26:00,03:24:05,03:46:23,665.6,3,187.66,Completado,13.97,14.34,-0.3699999999999992,A tiempo,159.51
VIAJE-6286,VH-118,Furgoneta,2025-04-05,2025-04,07:01:00,23:07:50,20:44:30,886.58,3,294.93,Completado,16.11,13.72,2.389999999999999,Retrasado,250.69
VIAJE-6287,VH-118,Tráiler,2025-03-25,2025-03,12:34:00,09:17:30,13:33:51,2878.07,2,750.74,Retrasado,20.73,1.0,19.73,Retrasado,638.13
VIAJE-6288,VH-124,Camión pesado,2025-04-25,2025-04,12:45:00,13:23:26,15:09:45,1327.92,2,518.46,Cancelado,0.64,2.41,-1.77,A tiempo,440.69
VIAJE-6289,VH-114,Camión pesado,2025-03-07,2025-03,10:55:00,19:17:12,18:47:15,294.96,1,124.98,Completado,8.37,7.87,0.4999999999999991,Retrasado,106.23
VIAJE-6290,VH-100,Camión pesado,2025-02-07,2025-02,09:18:00,04:22:37,09:59:51,2087.46,6,813.79,Completado,19.08,0.7,18.38,Retrasado,691.72
VIAJE-6291,VH-109,Furgoneta,2025-05-07,2025-05,13:54:00,08:15:07,05:36:02,1903.44,5,725.38,Retrasado,18.35,15.7,2.650000000000002,Retrasado,616.57
VIAJE-6292,VH-100,Camión pesado,2025-02-28,2025-02,14:08:00,20:26:21,21:05:02,303.39,6,133.11,Completado,6.31,6.95,-0.6400000000000006,A tiempo,113.14
VIAJE-6293,VH-124,Camión pesado,2025-02-19,2025-02,13:41:00,01:18:56,05:52:27,1291.4,1,503.31,Completado,11.63,16.19,-4.5600000000000005,A tiempo,427.81
VIAJE-6294,VH-110,Camión ligero,2025-04-12,2025-04,13:25:00,02:38:59,23:16:00,1780.14,4,669.38,Completado,13.23,9.85,3.380000000000001,Retrasado,568.97
VIAJE-6295,VH-116,Tráiler,2025-02-21,2025-02,06:07:00,11:12:55,10:29:31,181.17,2,79.68,Completado,5.1,4.38,0.7199999999999998,Retrasado,67.73
VIAJE-6296,VH-123,Furgoneta,2025-05-09,2025-05,10:08:00,05:58:02,04:12:12,795.85,5,356.99,Completado,19.83,18.07,1.759999999999998,Retrasado,303.44
VIAJE-6297,VH-113,Tráiler,2025-06-22,2025-06,12:01:00,09:34:42,10:07:43,2295.42,6,760.0,Completado,21.56,22.11,-0.5500000000000007,A tiempo,646.0
VIAJE-6298,VH-122,Camión pesado,2025-04-08,2025-04,06:54:00,00:20:10,02:31:09,995.38,5,426.15,Cancelado,17.44,19.62,-2.1799999999999997,A tiempo,362.23
VIAJE-6299,VH-104,Camión ligero,2025-05-24,2025-05,11:58:00,09:15:17,06:47:16,1122.53,1,322.79,Completado,21.29,18.82,2.469999999999999,Retrasado,274.37
VIAJE-6300,VH-119,Furgoneta,2025-01-24,2025-01,09:23:00,13:40:46,13:08:05,241.12,1,103.63,Completado,4.3,3.75,0.5499999999999998,Retrasado,88.09
VIAJE-6301,VH-112,Camión ligero,2025-05-02,2025-05,11:50:00,07:12:58,09:04:05,2542.93,6,910.82,Completado,19.38,21.23,-1.8500000000000014,A tiempo,774.2
VIAJE-6302,VH-106,Camión ligero,2025-03-15,2025-03,10:40:00,15:48:03,15:24:12,211.91,3,67.75,Retrasado,5.13,4.74,0.3899999999999997,Retrasado,57.59
VIAJE-6303,VH-116,Furgoneta,2025-01-20,2025-01,09:53:00,03:04:16,01:01:27,874.83,6,308.82,Completado,17.19,15.14,2.0500000000000007,Retrasado,262.5
VIAJE-6304,VH-115,Furgoneta,2025-04-28,2025-04,11:22:00,12:37:41,13:40:58,956.99,5,258.98,Retrasado,1.26,2.32,-1.0599999999999998,A tiempo,220.13
VIAJE-6305,VH-116,Furgoneta,2025-04-08,2025-04,10:28:00,17:31:34,17:37:47,449.21,4,115.55,Cancelado,7.06,7.16,-0.10000000000000053,A tiempo,98.22
VIAJE-6306,VH-101,Camión pesado,2025-04-29,2025-04,07:25:00,02:41:59,04:35:36,2211.1,5,643.08,Completado,19.28,21.18,-1.8999999999999986,A tiempo,546.62
VIAJE-6307,VH-113,Camión ligero,2025-01-28,2025-01,11:33:00,08:13:50,14:38:05,2098.73,5,572.04,Cancelado,20.68,3.08,17.6,Retrasado,486.23
VIAJE-6308,VH-118,Tráiler,2025-04-09,2025-04,13:22:00,18:00:25,19:24:58,1675.82,2,472.52,Completado,4.64,6.05,-1.4100000000000001,A tiempo,401.64
VIAJE-6309,VH-115,Camión ligero,2025-03-24,2025-03,06:21:00,04:57:13,00:36:49,2397.87,3,770.45,Cancelado,22.6,18.26,4.34,Retrasado,654.88
VIAJE-6310,VH-102,Furgoneta,2025-04-19,2025-04,11:28:00,21:55:25,20:31:32,1785.47,2,531.86,Completado,10.46,9.06,1.4000000000000004,Retrasado,452.08
VIAJE-6311,VH-118,Camión pesado,2025-03-14,2025-03,08:24:00,04:48:29,07:17:25,728.19,4,284.05,Completado,20.41,22.89,-2.4800000000000004,A tiempo,241.44
VIAJE-6312,VH-117,Camión ligero,2025-01-18,2025-01,11:34:00,03:01:41,03:35:49,2650.29,4,983.13,Completado,15.46,16.03,-0.5700000000000003,A tiempo,835.66
VIAJE-6313,VH-100,Camión pesado,2025-01-02,2025-01,08:50:00,10:32:36,08:03:57,981.62,4,393.42,Retrasado,1.71,23.23,-21.52,A tiempo,334.41
VIAJE-6314,VH-118,Camión pesado,2025-03-07,2025-03,11:04:00,18:24:48,14:17:13,1957.29,6,614.56,Cancelado,7.35,3.22,4.129999999999999,Retrasado,522.38
VIAJE-6315,VH-111,Furgoneta,2025-04-20,2025-04,07:15:00,09:27:11,09:44:41,114.07,2,28.69,Cancelado,2.2,2.49,-0.29000000000000004,A tiempo,24.39
VIAJE-6316,VH-115,Camión pesado,2025-01-03,2025-01,13:48:00,05:55:04,10:03:55,2095.07,6,921.89,Retrasado,16.12,20.27,-4.149999999999999,A tiempo,783.61
VIAJE-6317,VH-115,Tráiler,2025-01-30,2025-01,07:56:00,20:53:28,16:46:11,1541.13,3,611.05,Cancelado,12.96,8.84,4.120000000000001,Retrasado,519.39
VIAJE-6318,VH-112,Camión pesado,2025-01-01,2025-01,06:00:00,04:21:32,01:19:38,744.95,1,207.33,Completado,22.36,19.33,3.030000000000001,Retrasado,176.23
VIAJE-6319,VH-104,Camión pesado,2025-03-17,2025-03,10:31:00,22:28:50,21:56:16,683.29,1,260.83,Retrasado,11.96,11.42,0.5400000000000009,Retrasado,221.71
VIAJE-6320,VH-115,Camión ligero,2025-06-08,2025-06,12:59:00,20:31:03,20:27:37,400.71,6,130.33,Cancelado,7.53,7.48,0.04999999999999982,Retrasado,110.78
VIAJE-6321,VH-113,Furgoneta,2025-04-13,2025-04,12:49:00,11:45:30,12:30:41,959.89,5,370.76,Cancelado,22.94,23.69,-0.75,A tiempo,315.15
VIAJE-6322,VH-107,Camión pesado,2025-03-15,2025-03,10:01:00,12:49:12,12:32:07,164.1,2,68.07,Completado,2.8,2.52,0.2799999999999998,Retrasado,57.86
VIAJE-6323,VH-104,Tráiler,2025-06-24,2025-06,11:12:00,01:05:42,21:29:00,2082.94,6,869.75,Cancelado,13.89,10.28,3.610000000000001,Retrasado,739.29
VIAJE-6324,VH-102,Furgoneta,2025-03-04,2025-03,06:29:00,09:27:39,09:36:51,171.9,4,57.46,Completado,2.98,3.13,-0.1499999999999999,A tiempo,48.84
VIAJE-6325,VH-110,Tráiler,2025-06-13,2025-06,07:05:00,02:50:43,05:29:55,1888.34,6,488.65,Retrasado,19.76,22.42,-2.66,A tiempo,415.35
VIAJE-6326,VH-122,Camión pesado,2025-04-18,2025-04,06:01:00,07:11:49,07:39:15,890.93,3,350.63,Completado,1.18,1.64,-0.45999999999999996,A tiempo,298.04
VIAJE-6327,VH-114,Furgoneta,2025-06-03,2025-06,13:55:00,17:30:24,16:00:20,1770.06,2,622.21,Completado,3.59,2.09,1.5,Retrasado,528.88
VIAJE-6328,VH-111,Tráiler,2025-01-23,2025-01,08:06:00,23:08:58,21:18:15,694.04,5,208.51,Completado,15.05,13.2,1.8500000000000014,Retrasado,177.23
VIAJE-6329,VH-122,Tráiler,2025-06-12,2025-06,12:54:00,03:56:49,01:47:36,952.03,2,277.55,Retrasado,15.05,12.89,2.16,Retrasado,235.92
VIAJE-6330,VH-122,Camión pesado,2025-06-18,2025-06,12:27:00,07:14:02,06:09:55,1148.58,2,410.9,Completado,18.78,17.72,1.0600000000000023,Retrasado,349.26
VIAJE-6331,VH-118,Camión pesado,2025-05-08,2025-05,08:18:00,10:25:12,10:39:44,132.37,6,50.97,Completado,2.12,2.36,-0.23999999999999977,A tiempo,43.32
VIAJE-6332,VH-100,Tráiler,2025-06-20,2025-06,06:05:00,22:04:34,21:12:39,957.2,1,352.1,Cancelado,15.99,15.13,0.8599999999999994,Retrasado,299.29
VIAJE-6333,VH-124,Furgoneta,2025-03-13,2025-03,09:52:00,18:27:20,19:37:35,559.12,4,162.47,Completado,8.59,9.76,-1.17,A tiempo,138.1
VIAJE-6334,VH-120,Camión pesado,2025-03-02,2025-03,11:57:00,09:18:25,08:32:50,1200.66,2,471.32,Completado,21.36,20.6,0.759999999999998,Retrasado,400.62
VIAJE-6335,VH-100,Camión ligero,2025-01-15,2025-01,06:46:00,10:30:05,10:36:03,119.88,5,31.55,Retrasado,3.73,3.83,-0.10000000000000009,A tiempo,26.82
VIAJE-6336,VH-116,Camión ligero,2025-01-01,2025-01,10:54:00,02:48:06,03:07:17,2740.73,2,1223.68,Completado,15.9,16.22,-0.3199999999999985,A tiempo,1040.13
VIAJE-6337,VH-110,Furgoneta,2025-01-17,2025-01,11:34:00,06:04:57,07:40:36,2296.09,2,597.25,Completado,18.52,20.11,-1.5899999999999999,A tiempo,507.66
VIAJE-6338,VH-101,Furgoneta,2025-02-26,2025-02,13:26:00,10:58:09,10:17:02,854.93,4,305.0,Completado,21.54,20.85,0.6899999999999977,Retrasado,259.25
VIAJE-6339,VH-116,Camión ligero,2025-02-05,2025-02,08:43:00,15:56:07,19:14:30,1585.8,3,670.86,Cancelado,7.22,10.53,-3.3099999999999996,A tiempo,570.23
VIAJE-6340,VH-109,Tráiler,2025-03-07,2025-03,13:54:00,16:04:20,15:53:24,95.36,6,42.79,Completado,2.17,1.99,0.17999999999999994,Retrasado,36.37
VIAJE-6341,VH-101,Furgoneta,2025-06-24,2025-06,14:13:00,23:14:11,02:49:21,1970.2,1,663.03,Completado,9.02,12.61,-3.59,A tiempo,563.58
VIAJE-6342,VH-119,Tráiler,2025-06-08,2025-06,14:18:00,13:19:18,20:11:51,1588.7,5,634.53,Completado,23.02,5.9,17.119999999999997,Retrasado,539.35
VIAJE-6343,VH-121,Tráiler,2025-06-05,2025-06,09:30:00,09:26:24,11:33:48,2844.66,3,1142.11,Completado,23.94,2.06,21.880000000000003,Retrasado,970.79
VIAJE-6344,VH-112,Tráiler,2025-04-20,2025-04,13:44:00,07:36:17,06:19:30,2108.8,4,905.92,Cancelado,17.87,16.59,1.2800000000000011,Retrasado,770.03
VIAJE-6345,VH-117,Camión pesado,2025-04-15,2025-04,09:27:00,12:30:30,11:21:06,1792.4,6,479.57,Retrasado,3.06,1.9,1.1600000000000001,Retrasado,407.63
VIAJE-6346,VH-124,Camión pesado,2025-04-28,2025-04,12:11:00,17:25:15,16:51:02,1092.41,4,385.56,Cancelado,5.24,4.67,0.5700000000000003,Retrasado,327.73
VIAJE-6347,VH-100,Camión pesado,2025-04-25,2025-04,12:05:00,09:45:54,05:13:44,3178.55,3,1144.47,Cancelado,21.68,17.15,4.530000000000001,Retrasado,972.8
VIAJE-6348,VH-121,Camión ligero,2025-04-29,2025-04,10:37:00,15:28:06,15:46:30,1798.53,5,498.4,Completado,4.85,5.16,-0.3100000000000005,A tiempo,423.64
VIAJE-6349,VH-119,Tráiler,2025-05-03,2025-05,13:09:00,11:06:22,10:19:01,1514.58,4,386.2,Completado,21.96,21.17,0.7899999999999991,Retrasado,328.27
VIAJE-6350,VH-117,Furgoneta,2025-05-17,2025-05,06:20:00,09:40:56,10:07:32,110.17,6,33.95,Retrasado,3.35,3.79,-0.43999999999999995,A tiempo,28.86
VIAJE-6351,VH-103,Tráiler,2025-03-26,2025-03,13:35:00,18:23:17,19:10:04,1522.8,2,669.73,Completado,4.8,5.58,-0.7800000000000002,A tiempo,569.27
VIAJE-6352,VH-112,Furgoneta,2025-01-24,2025-01,14:34:00,12:52:16,13:02:32,1247.52,3,321.7,Completado,22.3,22.48,-0.17999999999999972,A tiempo,273.44
VIAJE-6353,VH-124,Camión ligero,2025-01-02,2025-01,08:16:00,22:40:33,22:46:29,838.05,2,284.47,Retrasado,14.41,14.51,-0.09999999999999964,A tiempo,241.8
VIAJE-6354,VH-111,Tráiler,2025-01-13,2025-01,09:41:00,12:26:58,12:02:58,98.63,2,26.66,Completado,2.77,2.37,0.3999999999999999,Retrasado,22.66
VIAJE-6355,VH-110,Camión ligero,2025-01-17,2025-01,14:25:00,06:51:17,02:51:45,1271.59,3,509.71,Completado,16.44,12.45,3.990000000000002,Retrasado,433.25
VIAJE-6356,VH-112,Furgoneta,2025-02-08,2025-02,08:10:00,20:36:41,19:31:54,467.44,5,127.99,Cancelado,12.44,11.37,1.0700000000000003,Retrasado,108.79
VIAJE-6357,VH-100,Tráiler,2025-02-13,2025-02,06:00:00,19:59:35,14:31:11,1897.34,2,525.98,Completado,13.99,8.52,5.470000000000001,Retrasado,447.08
VIAJE-6358,VH-105,Tráiler,2025-06-16,2025-06,12:08:00,02:04:23,01:30:08,867.02,4,298.18,Completado,13.94,13.37,0.5700000000000003,Retrasado,253.45
VIAJE-6359,VH-100,Furgoneta,2025-05-07,2025-05,07:51:00,15:22:55,19:36:04,1295.45,4,572.86,Completado,7.53,11.75,-4.22,A tiempo,486.93
VIAJE-6360,VH-113,Tráiler,2025-03-07,2025-03,06:46:00,02:15:59,01:27:30,1289.49,2,400.76,Completado,19.5,18.69,0.8099999999999987,Retrasado,340.65
VIAJE-6361,VH-107,Furgoneta,2025-03-26,2025-03,07:17:00,02:48:03,05:34:59,920.56,5,352.14,Retrasado,19.52,22.3,-2.780000000000001,A tiempo,299.32
VIAJE-6362,VH-111,Camión pesado,2025-06-20,2025-06,10:32:00,21:39:18,22:50:36,465.63,6,178.0,Completado,11.12,12.31,-1.1900000000000013,A tiempo,151.3
VIAJE-6363,VH-120,Tráiler,2025-06-11,2025-06,08:54:00,06:03:30,09:05:48,1053.29,4,438.14,Cancelado,21.16,0.2,20.96,Retrasado,372.42
VIAJE-6364,VH-110,Camión pesado,2025-02-09,2025-02,06:55:00,15:24:52,15:39:12,1573.83,3,394.9,Cancelado,8.5,8.74,-0.2400000000000002,A tiempo,335.66
VIAJE-6365,VH-119,Furgoneta,2025-03-04,2025-03,08:49:00,03:28:20,04:15:04,1976.69,5,753.86,Completado,18.66,19.43,-0.7699999999999996,A tiempo,640.78
VIAJE-6366,VH-109,Camión pesado,2025-04-21,2025-04,11:55:00,14:33:10,16:52:26,1178.42,6,369.82,Completado,2.64,4.96,-2.32,A tiempo,314.35
VIAJE-6367,VH-111,Camión ligero,2025-06-02,2025-06,08:34:00,22:56:49,00:20:21,698.02,6,181.64,Completado,14.38,15.77,-1.3899999999999988,A tiempo,154.39
VIAJE-6368,VH-108,Camión pesado,2025-06-04,2025-06,09:36:00,13:42:04,14:12:41,199.72,2,69.5,Completado,4.1,4.61,-0.5100000000000007,A tiempo,59.08
VIAJE-6369,VH-118,Furgoneta,2025-03-11,2025-03,11:42:00,18:37:43,19:12:22,1776.08,2,454.17,Retrasado,6.93,7.51,-0.5800000000000001,A tiempo,386.04
VIAJE-6370,VH-104,Furgoneta,2025-05-24,2025-05,11:07:00,05:24:59,06:29:57,1044.26,6,262.08,Completado,18.3,19.38,-1.0799999999999983,A tiempo,222.77
VIAJE-6371,VH-100,Camión pesado,2025-05-24,2025-05,07:19:00,18:57:49,17:42:11,455.15,1,156.02,Completado,11.65,10.39,1.2599999999999998,Retrasado,132.62
VIAJE-6372,VH-124,Camión pesado,2025-02-27,2025-02,13:39:00,07:08:23,01:53:43,2503.38,2,987.11,Completado,17.49,12.25,5.239999999999998,Retrasado,839.04
VIAJE-6373,VH-103,Camión pesado,2025-03-03,2025-03,11:36:00,14:56:34,14:50:37,233.17,2,66.9,Retrasado,3.34,3.24,0.09999999999999964,Retrasado,56.86
VIAJE-6374,VH-108,Camión pesado,2025-05-22,2025-05,12:53:00,21:57:46,20:24:51,2191.34,6,851.07,Cancelado,9.08,7.53,1.5499999999999998,Retrasado,723.41
VIAJE-6375,VH-111,Tráiler,2025-02-27,2025-02,14:12:00,17:41:03,15:58:26,1568.69,3,691.65,Completado,3.48,1.77,1.71,Retrasado,587.9
VIAJE-6376,VH-120,Tráiler,2025-01-11,2025-01,07:37:00,20:17:44,20:55:31,427.92,4,185.99,Completado,12.68,13.31,-0.6300000000000008,A tiempo,158.09
VIAJE-6377,VH-111,Furgoneta,2025-06-25,2025-06,09:44:00,08:36:21,06:06:23,714.77,4,205.35,Completado,22.87,20.37,2.5,Retrasado,174.55
VIAJE-6378,VH-113,Tráiler,2025-02-21,2025-02,09:28:00,22:58:29,00:22:35,456.83,2,175.22,Retrasado,13.51,14.91,-1.4000000000000004,A tiempo,148.94
VIAJE-6379,VH-111,Tráiler,2025-02-12,2025-02,12:16:00,06:52:59,00:51:30,1574.77,4,474.81,Completado,18.62,12.59,6.030000000000001,Retrasado,403.59
VIAJE-6380,VH-116,Tráiler,2025-04-11,2025-04,08:00:00,13:06:04,13:43:16,1958.98,4,522.59,Retrasado,5.1,5.72,-0.6200000000000001,A tiempo,444.2
VIAJE-6381,VH-107,Camión ligero,2025-03-02,2025-03,11:04:00,09:06:52,07:51:46,1097.17,1,281.42,Completado,22.05,20.8,1.25,Retrasado,239.21
VIAJE-6382,VH-123,Camión pesado,2025-02-02,2025-02,12:28:00,00:56:04,02:37:34,774.92,2,227.1,Completado,12.47,14.16,-1.6899999999999995,A tiempo,193.04
VIAJE-6383,VH-124,Camión ligero,2025-03-20,2025-03,14:22:00,07:28:34,09:19:43,1382.03,3,361.31,Completado,17.11,18.96,-1.8500000000000014,A tiempo,307.11
VIAJE-6384,VH-119,Camión pesado,2025-04-13,2025-04,10:23:00,14:30:30,14:06:25,235.88,5,93.05,Completado,4.12,3.72,0.3999999999999999,Retrasado,79.09
VIAJE-6385,VH-107,Furgoneta,2025-02-03,2025-02,13:23:00,02:40:13,23:08:40,1777.19,4,660.98,Completado,13.29,9.76,3.5299999999999994,Retrasado,561.83
VIAJE-6386,VH-122,Furgoneta,2025-03-16,2025-03,06:47:00,21:54:15,22:00:03,610.14,1,238.84,Completado,15.12,15.22,-0.10000000000000142,A tiempo,203.01
VIAJE-6387,VH-107,Tráiler,2025-06-07,2025-06,11:14:00,07:20:22,09:47:46,1472.36,1,620.09,Cancelado,20.11,22.56,-2.4499999999999993,A tiempo,527.08
VIAJE-6388,VH-115,Tráiler,2025-01-31,2025-01,07:20:00,10:03:36,09:44:41,97.85,5,37.64,Retrasado,2.73,2.41,0.31999999999999984,Retrasado,31.99
VIAJE-6389,VH-119,Camión pesado,2025-04-10,2025-04,11:51:00,16:48:16,16:49:06,238.2,2,99.66,Completado,4.95,4.97,-0.019999999999999574,A tiempo,84.71
VIAJE-6390,VH-121,Camión ligero,2025-01-14,2025-01,14:31:00,03:01:54,01:31:19,685.1,2,246.63,Retrasado,12.52,11.01,1.5099999999999998,Retrasado,209.64
VIAJE-6391,VH-118,Camión ligero,2025-03-24,2025-03,13:13:00,22:28:08,18:37:02,1576.36,4,402.57,Completado,9.25,5.4,3.8499999999999996,Retrasado,342.18
VIAJE-6392,VH-118,Tráiler,2025-05-05,2025-05,06:28:00,14:03:58,16:20:45,1385.65,5,579.34,Completado,7.6,9.88,-2.280000000000001,A tiempo,492.44
VIAJE-6393,VH-111,Camión pesado,2025-01-15,2025-01,10:17:00,02:54:07,00:26:18,505.44,2,204.82,Retrasado,16.62,14.15,2.4700000000000006,Retrasado,174.1
VIAJE-6394,VH-123,Camión pesado,2025-05-24,2025-05,13:35:00,19:46:39,23:45:51,1977.18,6,746.56,Completado,6.19,10.18,-3.9899999999999993,A tiempo,634.58
VIAJE-6395,VH-105,Furgoneta,2025-05-09,2025-05,12:28:00,01:29:00,04:34:58,1180.43,6,359.37,Cancelado,13.02,16.12,-3.1000000000000014,A tiempo,305.46
VIAJE-6396,VH-124,Camión pesado,2025-03-11,2025-03,12:43:00,22:26:46,23:42:55,1928.55,3,689.06,Completado,9.73,11.0,-1.2699999999999996,A tiempo,585.7
VIAJE-6397,VH-107,Tráiler,2025-05-19,2025-05,14:06:00,18:09:14,18:21:17,265.73,5,90.16,Completado,4.05,4.25,-0.20000000000000018,A tiempo,76.64
VIAJE-6398,VH-101,Furgoneta,2025-01-26,2025-01,09:15:00,00:10:03,23:19:10,483.39,5,135.24,Completado,14.92,14.07,0.8499999999999996,Retrasado,114.95
VIAJE-6399,VH-107,Camión pesado,2025-04-03,2025-04,09:11:00,12:38:00,12:49:30,179.43,2,47.61,Retrasado,3.45,3.64,-0.18999999999999995,A tiempo,40.47
VIAJE-6400,VH-116,Camión ligero,2025-06-13,2025-06,12:14:00,09:20:19,09:45:08,640.79,5,245.75,Completado,21.11,21.52,-0.41000000000000014,A tiempo,208.89
VIAJE-6401,VH-120,Tráiler,2025-03-04,2025-03,12:38:00,15:12:51,15:22:27,154.77,5,58.75,Retrasado,2.58,2.74,-0.16000000000000014,A tiempo,49.94
VIAJE-6402,VH-115,Camión pesado,2025-01-12,2025-01,06:01:00,00:16:54,01:28:20,606.98,6,246.5,Retrasado,18.27,19.46,-1.1900000000000013,A tiempo,209.52
VIAJE-6403,VH-100,Tráiler,2025-01-30,2025-01,12:15:00,02:37:25,03:53:36,641.17,1,246.37,Cancelado,14.37,15.64,-1.2700000000000014,A tiempo,209.41
VIAJE-6404,VH-110,Camión ligero,2025-02-16,2025-02,09:29:00,11:46:43,12:02:30,102.95,1,37.76,Completado,2.3,2.56,-0.26000000000000023,A tiempo,32.1
VIAJE-6405,VH-119,Furgoneta,2025-06-14,2025-06,10:23:00,00:19:20,00:12:27,620.77,5,231.78,Completado,13.94,13.82,0.11999999999999922,Retrasado,197.01
VIAJE-6406,VH-110,Tráiler,2025-01-30,2025-01,08:29:00,06:09:41,05:48:40,718.2,4,277.85,Completado,21.68,21.33,0.3500000000000014,Retrasado,236.17
VIAJE-6407,VH-122,Tráiler,2025-02-06,2025-02,12:15:00,17:08:38,19:14:36,1330.04,2,535.98,Retrasado,4.89,6.99,-2.1000000000000005,A tiempo,455.58
VIAJE-6408,VH-124,Tráiler,2025-05-20,2025-05,09:01:00,04:08:25,01:50:11,951.92,4,341.64,Cancelado,19.12,16.82,2.3000000000000007,Retrasado,290.39
VIAJE-6409,VH-115,Furgoneta,2025-01-12,2025-01,08:46:00,17:11:49,17:51:29,484.71,6,149.16,Retrasado,8.43,9.09,-0.6600000000000001,A tiempo,126.79
VIAJE-6410,VH-102,Furgoneta,2025-03-18,2025-03,12:56:00,08:28:17,09:48:18,972.4,2,243.27,Completado,19.54,20.87,-1.3300000000000018,A tiempo,206.78
VIAJE-6411,VH-102,Tráiler,2025-04-17,2025-04,07:43:00,23:26:00,22:50:31,865.18,1,267.43,Completado,15.72,15.13,0.5899999999999999,Retrasado,227.32
VIAJE-6412,VH-103,Tráiler,2025-05-17,2025-05,12:13:00,07:01:36,00:57:16,1996.08,4,598.92,Completado,18.81,12.74,6.0699999999999985,Retrasado,509.08
VIAJE-6413,VH-112,Tráiler,2025-06-01,2025-06,14:57:00,15:10:10,15:32:30,747.76,4,303.5,Completado,0.22,0.59,-0.37,A tiempo,257.97
VIAJE-6414,VH-100,Camión ligero,2025-03-13,2025-03,14:14:00,14:36:31,12:37:06,1319.54,6,522.26,Completado,0.38,22.39,-22.01,A tiempo,443.92
VIAJE-6415,VH-124,Furgoneta,2025-05-28,2025-05,08:47:00,06:34:45,13:16:53,2801.74,6,1033.2,Completado,21.8,4.5,17.3,Retrasado,878.22
VIAJE-6416,VH-115,Camión ligero,2025-04-09,2025-04,11:38:00,23:53:37,22:14:17,399.4,3,159.19,Completado,12.26,10.6,1.6600000000000001,Retrasado,135.31
VIAJE-6417,VH-118,Camión ligero,2025-01-21,2025-01,14:28:00,00:18:08,00:14:33,497.12,3,175.84,Completado,9.84,9.78,0.0600000000000005,Retrasado,149.46
VIAJE-6418,VH-102,Camión ligero,2025-04-25,2025-04,12:41:00,17:08:27,17:22:40,281.26,3,99.89,Cancelado,4.46,4.69,-0.23000000000000043,A tiempo,84.91
VIAJE-6419,VH-120,Furgoneta,2025-05-28,2025-05,13:57:00,05:03:12,05:30:28,824.23,5,258.1,Completado,15.1,15.56,-0.46000000000000085,A tiempo,219.39
VIAJE-6420,VH-103,Tráiler,2025-02-01,2025-02,07:17:00,10:24:44,14:22:58,1257.94,3,404.04,Completado,3.13,7.1,-3.9699999999999998,A tiempo,343.43
VIAJE-6421,VH-117,Camión ligero,2025-01-03,2025-01,12:04:00,12:43:20,15:20:31,1362.81,6,576.54,Completado,0.66,3.28,-2.6199999999999997,A tiempo,490.06
VIAJE-6422,VH-113,Camión pesado,2025-01-25,2025-01,12:12:00,04:20:17,10:07:51,1474.14,4,476.6,Completado,16.14,21.93,-5.789999999999999,A tiempo,405.11
VIAJE-6423,VH-114,Camión pesado,2025-04-17,2025-04,07:26:00,12:52:50,12:46:29,1600.53,2,579.57,Completado,5.45,5.34,0.11000000000000032,Retrasado,492.63
VIAJE-6424,VH-102,Camión pesado,2025-05-15,2025-05,06:25:00,08:48:54,05:13:49,1792.73,6,721.97,Completado,2.4,22.81,-20.41,A tiempo,613.67
VIAJE-6425,VH-115,Camión ligero,2025-04-20,2025-04,13:22:00,00:02:19,22:48:21,611.84,2,180.1,Completado,10.67,9.44,1.2300000000000004,Retrasado,153.08
VIAJE-6426,VH-113,Camión ligero,2025-03-03,2025-03,07:30:00,13:44:25,14:27:05,1544.54,3,619.15,Completado,6.24,6.95,-0.71,A tiempo,526.28
VIAJE-6427,VH-109,Camión ligero,2025-03-04,2025-03,13:43:00,23:13:49,22:51:49,421.37,3,170.78,Cancelado,9.51,9.15,0.35999999999999943,Retrasado,145.16
VIAJE-6428,VH-107,Furgoneta,2025-04-18,2025-04,09:43:00,15:12:39,12:08:30,1576.17,1,662.18,Completado,5.49,2.42,3.0700000000000003,Retrasado,562.85
